id,file_path,split,accent,language_label,duration_s,sample_rate,channels,bytes
313b9b14452d96b011bcfeed54923ce1a7f935e7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List41_Splitted_7.wav,train,kerala,malayalam,3.925333333333333,48000,2,753708
6f62e7df40b9e7185fae6e3e7ca48327cf3a36e7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List41_Splitted_8.wav,train,kerala,malayalam,4.010666666666666,48000,2,770092
6cb6086579c9b1c21b871ccc07ff03c45482fed7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List41_Splitted_9.wav,train,kerala,malayalam,3.584,48000,2,688172
e18957a0f12674eb61571493cfb4fc7c348a9294,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_10.wav,train,kerala,malayalam,4.1386666666666665,48000,2,794668
a0aeda20fe15d006cab5120a4ab276512ef9f346,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_2.wav,train,kerala,malayalam,4.053333333333334,48000,2,778284
70b17a0bae78d8ed357c117c5896cf28fddd9b1b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_4.wav,train,kerala,malayalam,4.437333333333333,48000,2,852012
b25cdd426cdea52d5881abb1914150da288d08a1,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_5.wav,train,kerala,malayalam,3.6266666666666665,48000,2,696364
d9ed7f16183d8be435c894952ed2aaada0178c70,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_6.wav,train,kerala,malayalam,4.096,48000,2,786476
68a598d3191ebf18b0d2b96ead87471d64a57b0f,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_7.wav,train,kerala,malayalam,3.968,48000,2,761900
8aa87278b51993d2bb8a13db0dbf32ac53d9a659,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_8.wav,train,kerala,malayalam,4.266666666666667,48000,2,819244
5cbbb094f256491426af2f63587ac97490cdf6e1,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List42_Splitted_9.wav,train,kerala,malayalam,4.352,48000,2,835628
19c0fdcd1270e18d486d1c6c16f91be07b52951e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_2.wav,train,kerala,malayalam,4.096,48000,2,786476
88e436496a986c30245cf0e2f540c9a1d5b877ac,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_3.wav,train,kerala,malayalam,4.8213333333333335,48000,2,925740
682304f7d2dd56e0763dcdc329b7d87b3f153a8c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_4.wav,train,kerala,malayalam,4.608,48000,2,884780
717c6068e31e3cf97411a2d8fabf170dced61e34,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_5.wav,train,kerala,malayalam,5.1626666666666665,48000,2,991276
8adf481a8421efba9cba3f8f969af3cccb71a5df,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_6.wav,train,kerala,malayalam,4.1386666666666665,48000,2,794668
113a0f0d6fad7ca102ba0d80e5027c322fa0391d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_7.wav,train,kerala,malayalam,4.352,48000,2,835628
b6ec0bce75f90c76e0fce43e2efabd1c995bf45d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_8.wav,train,kerala,malayalam,5.290666666666667,48000,2,1015852
c1deda16220fb9ea3fcb6af64b6417b22f9da59c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List43_Splitted_9.wav,train,kerala,malayalam,4.309333333333333,48000,2,827436
583026564c27ac9434faf1f91781250e178e8b1e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_1.wav,train,kerala,malayalam,4.608,48000,2,884780
2da473b4dfd3d30f0a32abc956f6808e04f2691b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_10.wav,train,kerala,malayalam,3.7973333333333334,48000,2,729132
0eecc63cd0fe05db7d5d349dcf41e2879b092cfd,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_2.wav,train,kerala,malayalam,3.84,48000,2,737324
2414cabc5ecc4ee8d462cfdb28445bf8b6233b05,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_3.wav,train,kerala,malayalam,3.2853333333333334,48000,2,630828
3a44eee8ec778b734c0a2ad5641886ca64f7b905,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_4.wav,train,kerala,malayalam,4.053333333333334,48000,2,778284
d9109ffc60c1e242940d52f50512c19861dd8026,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_5.wav,train,kerala,malayalam,3.6266666666666665,48000,2,696364
5f22eae8bf58d57400d5d3d32505a5bef960a67f,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_7.wav,train,kerala,malayalam,4.053333333333334,48000,2,778284
33aacac2c087c91864f46435607871091b0a34e7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_8.wav,train,kerala,malayalam,4.309333333333333,48000,2,827436
fad35732b1adcc46e9058f7af3b395048f5b75cc,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List44_Splitted_9.wav,train,kerala,malayalam,4.48,48000,2,860204
f082c33378b495ea941b2091b011ccd7244318a9,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List45_Splitted_4.wav,train,kerala,malayalam,3.8826666666666667,48000,2,745516
d9ab72cf325c7838e7fec2db6200b9d9b432ea9e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List45_Splitted_5.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
54b7106f5455836f30d85ab944efe0125420c14b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List45_Splitted_6.wav,train,kerala,malayalam,4.309333333333333,48000,2,827436
2b29d995875e557aa6352423390a3a44c485d263,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List45_Splitted_7.wav,train,kerala,malayalam,4.352,48000,2,835628
217825933a18540699dd07b7b5121c4f4e34dfd3,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List46_Splitted_10.wav,train,kerala,malayalam,4.736,48000,2,909356
03104ff1009b3d811921a2a4ebcfb1c5476050ca,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List46_Splitted_2.wav,train,kerala,malayalam,4.266666666666667,48000,2,819244
e66be0a24b85c73bb8446bb3c425b02637b25319,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List46_Splitted_5.wav,train,kerala,malayalam,3.968,48000,2,761900
9839065cdd4b0c048b8eaf6482cf4f86c86f4ab1,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List46_Splitted_6.wav,train,kerala,malayalam,3.541333333333333,48000,2,679980
88c77ddf6bd47f51866e2ce2afef47f640bc0271,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List46_Splitted_7.wav,train,kerala,malayalam,4.053333333333334,48000,2,778284
7d9d7185693f2e6a62b4b8720265a7fe7cf1d8e5,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List46_Splitted_8.wav,train,kerala,malayalam,4.650666666666667,48000,2,892972
90448a0f4923ff20bc612492c3a64430581163fe,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List47_Splitted_10.wav,train,kerala,malayalam,4.224,48000,2,811052
78cc8e9f6f5e980f412a398d6c8f9708e87bdb27,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List47_Splitted_2.wav,train,kerala,malayalam,3.8826666666666667,48000,2,745516
c0974b841ad43f42164d711d1f908de9bd032520,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List47_Splitted_4.wav,train,kerala,malayalam,4.437333333333333,48000,2,852012
9a3b57d17307e84d419e7160483ff08a2560340b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List47_Splitted_5.wav,train,kerala,malayalam,4.8213333333333335,48000,2,925740
6607657f9b57921344336aabaaef49d8d4cb4606,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List47_Splitted_6.wav,train,kerala,malayalam,4.053333333333334,48000,2,778284
72bacaa443ddbb17df467bdf01bb7019752015a6,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List47_Splitted_7.wav,train,kerala,malayalam,4.522666666666667,48000,2,868396
24e5e01b97fd6c813b9b8cd8ac59be1ff5d46d6e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List48_Splitted_1.wav,train,kerala,malayalam,4.437333333333333,48000,2,852012
7b85f4fb94443d994f7d1d0991bcadd1f224b1ce,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List48_Splitted_10.wav,train,kerala,malayalam,4.224,48000,2,811052
30da36dd3579d6db6ea7d2076d55f41c5a9a0196,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List48_Splitted_2.wav,train,kerala,malayalam,4.565333333333333,48000,2,876588
0cd95d9714d4ac7e324078b48d508910b1bcd921,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List48_Splitted_3.wav,train,kerala,malayalam,4.309333333333333,48000,2,827436
0f2c1a3549006f8b652152f1c3c5a746f6c7f736,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_04_List48_Splitted_8.wav,train,kerala,malayalam,5.461333333333333,48000,2,1048620
6900d3aa7615354f85b768d9d6a00f1c501efe84,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_1.wav,train,kerala,malayalam,2.9013333333333335,48000,2,557100
86e1d3af011205ebb30904671d6ec31f8aef264c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_2.wav,train,kerala,malayalam,3.584,48000,2,688172
a7fd80167c19e1ef7f0c43fb70c8066795878ebf,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_4.wav,train,kerala,malayalam,3.3706666666666667,48000,2,647212
bfb10f041c2d05898490a2865868d973e551af9d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_5.wav,train,kerala,malayalam,4.565333333333333,48000,2,876588
8cdc6a335c74838f783cbb288c2888af3ef5c85e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_6.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
d8e8502feb8871b4705756ebc6c254a3f6a5e931,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_7.wav,train,kerala,malayalam,3.541333333333333,48000,2,679980
f0930a51355cb1f1f53d346eb8c4b0f98ca464d6,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_8.wav,train,kerala,malayalam,3.4133333333333336,48000,2,655404
8b78c002b452f2b13e58521072f22cbb2efc2d6e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List49_Splitted_9.wav,train,kerala,malayalam,3.328,48000,2,639020
181c18a21c4d31efdd41284a0da52d96b34b6281,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List50_Splitted_2.wav,train,kerala,malayalam,3.541333333333333,48000,2,679980
baec08faea40fe64e9be3d5852797910e2093c88,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List50_Splitted_3.wav,train,kerala,malayalam,3.584,48000,2,688172
7a6e25d026e44a6fe82f90fa411d5b86060b6e44,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List50_Splitted_6.wav,train,kerala,malayalam,2.8586666666666667,48000,2,548908
dd54dd37e3efb5555801d0a1b33dc6837011e282,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List50_Splitted_7.wav,train,kerala,malayalam,3.1573333333333333,48000,2,606252
be95fe8aa3bc11790f0e58218ac0bf6625675899,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List50_Splitted_8.wav,train,kerala,malayalam,2.517333333333333,48000,2,483372
0fabc58c54a5457e3ee5458faff3931b873278de,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List50_Splitted_9.wav,train,kerala,malayalam,3.6266666666666665,48000,2,696364
6dac9c07786bcaa5b1ac2b65b7929fb14ea58c2c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List51_Splitted_1.wav,train,kerala,malayalam,2.986666666666667,48000,2,573484
07427918187c6a3307f8cd7dc01a2af806769a36,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List51_Splitted_10.wav,train,kerala,malayalam,3.1146666666666665,48000,2,598060
5de64ac890afd35ce398b7a55c15764801368e7e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List51_Splitted_3.wav,train,kerala,malayalam,3.328,48000,2,639020
0c2d095fe256d5029efea5e3cc22a0d1dfe000ed,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List51_Splitted_4.wav,train,kerala,malayalam,3.6266666666666665,48000,2,696364
706686266868121f3dc15a726326093a83fc088a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List51_Splitted_5.wav,train,kerala,malayalam,3.8826666666666667,48000,2,745516
c49408a42e8a76f5f28157d8e29d67a9765b3b6c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List51_Splitted_6.wav,train,kerala,malayalam,2.688,48000,2,516140
d6ef14ccd238382126e7e24ffdd86528833cca27,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List51_Splitted_9.wav,train,kerala,malayalam,3.1146666666666665,48000,2,598060
8338a2fb42c0e3c96e3bb2e162a75611fefa5d73,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_1.wav,train,kerala,malayalam,2.816,48000,2,540716
94976949364fc9975a203d92a1309628df54a48b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_10.wav,train,kerala,malayalam,2.7733333333333334,48000,2,532524
03ec6c7700460cf423e71602573ec06b3a84276b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_2.wav,train,kerala,malayalam,3.712,48000,2,712748
aa50d786ca739413ec7b32db4dbbae50f4636ab4,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_3.wav,train,kerala,malayalam,3.328,48000,2,639020
367acaeb1400219a8f534c4193e57045b7ad6105,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_4.wav,train,kerala,malayalam,3.328,48000,2,639020
9534eeec5c1e450b65267b44eaad0c48b919005f,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_5.wav,train,kerala,malayalam,3.541333333333333,48000,2,679980
ac970923cc1eecee945d452fc85fc4ddb985a3f0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_7.wav,train,kerala,malayalam,3.029333333333333,48000,2,581676
bdef6d4b9c24a5609d647c0647210c2e48de06ad,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_8.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
4e500b6036e271f05cbbfd9e3d130823e472ac9d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List52_Splitted_9.wav,train,kerala,malayalam,3.3706666666666667,48000,2,647212
cf1e4617b60d4f34d205a8ea6c0cff575b4440b9,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_1.wav,train,kerala,malayalam,2.517333333333333,48000,2,483372
34d212bed63b4820be8a547bcc4b3e65c2b12be8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_2.wav,train,kerala,malayalam,2.432,48000,2,466988
93513f5647bfb5ce890f7edcb2dbec25a5b546cc,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_3.wav,train,kerala,malayalam,2.9013333333333335,48000,2,557100
64a6a394fc164d15d9f2916368d974de821cd845,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_4.wav,train,kerala,malayalam,3.029333333333333,48000,2,581676
fab17eac414bb5ac8d6542d6d7851ce2108e7a94,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_5.wav,train,kerala,malayalam,3.029333333333333,48000,2,581676
d34fe61441b187f0629d869dbdabfc42a8e3e858,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_6.wav,train,kerala,malayalam,2.816,48000,2,540716
ba8491a4aa5b1c6db0c0753fe0472016eb4d621a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_7.wav,train,kerala,malayalam,3.456,48000,2,663596
7605aaaf9713636cb7211f6c0408235b5f644372,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_8.wav,train,kerala,malayalam,3.2,48000,2,614444
490b282e7c1f2687f977bdf681e7f5b65d7172e8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List53_Splitted_9.wav,train,kerala,malayalam,2.7306666666666666,48000,2,524332
de59dd6065cb90f94f272f0dafa9d9008e66cc00,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_1.wav,train,kerala,malayalam,3.1146666666666665,48000,2,598060
dd90588854164bb40197f2b973a87adc7668d39d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_2.wav,train,kerala,malayalam,3.072,48000,2,589868
25cda36c51c052443fc72e893b846ed5ad149f81,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_3.wav,train,kerala,malayalam,2.816,48000,2,540716
b2a453a55f46ebeaccf47e92499f43f8aa7bc313,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_4.wav,train,kerala,malayalam,2.9013333333333335,48000,2,557100
48f5665a32503d609bb72ee6cb5509b7fa7dee43,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_5.wav,train,kerala,malayalam,2.944,48000,2,565292
bf249fd2f01a20857dd26a5af8ce72f78679e4fe,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_6.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
9e93eec04f948538d93962f69fc7d00e66c4691b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_8.wav,train,kerala,malayalam,3.498666666666667,48000,2,671788
5819f51fc2f7d52a92580c0ad2bc7d44162839e4,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List54_Splitted_9.wav,train,kerala,malayalam,3.712,48000,2,712748
2d0feddff700f4eb43ec225a0dd8473d4f2d61d5,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List55_Splitted_1.wav,train,kerala,malayalam,3.6266666666666665,48000,2,696364
908221712f3f26e43c0674272ff28f3712bd3c86,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List55_Splitted_3.wav,train,kerala,malayalam,3.1146666666666665,48000,2,598060
3979d3a57521a8610444bb222d51f0d33ee5bdd2,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List55_Splitted_4.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
a620ce112e3e78ff955a07e9cf88593913c68d7e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List55_Splitted_5.wav,train,kerala,malayalam,3.3706666666666667,48000,2,647212
69b8988e8979e69b1679df9319705a4f9d60bd71,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List55_Splitted_6.wav,train,kerala,malayalam,3.84,48000,2,737324
326d6e1176b2d213bf0b3a897354c2a655303bdf,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List55_Splitted_7.wav,train,kerala,malayalam,2.816,48000,2,540716
a3b5da44be7a851a76d1fde488d6402b94767e47,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List55_Splitted_9.wav,train,kerala,malayalam,2.3466666666666667,48000,2,450604
e849a967a1a3ecc0dd10941c61445773a1a228c7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_1.wav,train,kerala,malayalam,2.7306666666666666,48000,2,524332
b3341d11efea315725f2dcf49231aefd0c937e94,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_10.wav,train,kerala,malayalam,3.328,48000,2,639020
5e01a88564d8560df0cdb9d1282f7a7063c83fc0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_2.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
10f55d20d68250094bc04911a659d11d9da9e4d8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_3.wav,train,kerala,malayalam,3.029333333333333,48000,2,581676
ad3c0a870f42b0075fe48942203eff9aef0ecc06,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_4.wav,train,kerala,malayalam,3.2,48000,2,614444
a8b663cc43acb958bfd1269dc9b219303950a4d5,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_5.wav,train,kerala,malayalam,3.1146666666666665,48000,2,598060
fccc1a0b8d1fd93dd8c7f314747c1c320381ae5a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_7.wav,train,kerala,malayalam,3.712,48000,2,712748
412a78ef2087459ab02926446ef30ac6f59bd521,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List56_Splitted_9.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
4c639d66f6227b466c91a9ef15059a4e23d7f6b0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_1.wav,train,kerala,malayalam,2.9013333333333335,48000,2,557100
baeae6da09199164bbd49386524c66c6c359f9a9,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_2.wav,train,kerala,malayalam,3.456,48000,2,663596
e166172c0c24e0c10ca6ae4468aadc91e73a00da,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_3.wav,train,kerala,malayalam,3.029333333333333,48000,2,581676
38554c004c836d49a5e37e0b04e899fe4a20fcfb,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_5.wav,train,kerala,malayalam,4.608,48000,2,884780
a070ffa46ca2008fe743faff71928bcb607665fe,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_6.wav,train,kerala,malayalam,3.6266666666666665,48000,2,696364
e888911c4c674ba5d4eee0b22777c42c3db9dc90,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_7.wav,train,kerala,malayalam,3.2426666666666666,48000,2,622636
502b455c1bbb89684489f7ac6c8524008dbadef6,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_8.wav,train,kerala,malayalam,3.072,48000,2,589868
d8af880d85da04f8a7adf5151112fd9b649d2809,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List57_Splitted_9.wav,train,kerala,malayalam,3.84,48000,2,737324
8a3bb5f9121187ed7d600b66758b1ca2ed61d992,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List58_Splitted_10.wav,train,kerala,malayalam,3.2,48000,2,614444
d664c9882c8824daaeb29362fe2e8abf5c78385f,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List58_Splitted_3.wav,train,kerala,malayalam,4.693333333333333,48000,2,901164
cea8787055434a9e4139617e23edd658bfac5894,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List58_Splitted_4.wav,train,kerala,malayalam,4.181333333333333,48000,2,802860
29848766cc058d8b50bc82ef3c07b0a0c3aeaf07,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\kerala\Kerala_speaker_05_List58_Splitted_5.wav,train,kerala,malayalam,4.053333333333334,48000,2,778284
